Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Custom field (Acceptance Criteria),Custom field (Acceptance test completed),Custom field (Account Description),Custom field (Account Handle/URL Name),Custom field (Account Justification),Custom field (Account Manager),Custom field (Account Name/Title),Custom field (Account Proposed Launch Date),Custom field (Action Taken),Custom field (Action Type),Custom field (Additional/Support Software Requirements),Custom field (Administrative Officer),Custom field (Agents Installed? (CarbonBlack/ESET/Nessus)),Custom field (Aliases),Custom field (Alternate Contact),Custom field (AppScan Report),Custom field (Application Name),Custom field (Application Owner),Custom field (Application POC),Custom field (Application Purpose/Description),Custom field (Approach),Custom field (Approval of Division/Office/Center Director),Custom field (Approving Official),Custom field (Assign to),Custom field (Assign to Supervisor),Custom field (Assigned Release),Custom field (Associated Event),Custom field (Attachment Description),Custom field (BIADAC Subtask Assignees),Custom field (Back-Up Manager),Custom field (Begin Date),Custom field (Bucket ID),Custom field (Budget Amount),Custom field (Bug Import Id),Custom field (Bugzilla Id),Custom field (Business Area),Custom field (Business Owner),Custom field (Business Priority),Custom field (Business Requirements),Custom field (Business Value),Custom field (Business Value),Custom field (CBIIT Federal Sponsor),Custom field (CDISC CODELIST),Custom field (CDS Completed Date),Custom field (CPU/GPU Requirements),Custom field (Cancer Type),Custom field (Capability Purpose),Custom field (Category),Custom field (Change Type),Custom field (Changes to Milestones),Custom field (Communication Lead),Custom field (Communications Lead),Custom field (Completed Section 508 Compliance Document Attached?),Custom field (Completion Date),Custom field (Configuration Changes),Custom field (Content Topic),Custom field (Creative Owner),Custom field (Curator Priority),Custom field (Current Location),Custom field (Customer),Custom field (DESK Defect ID),Custom field (DOC Name),Custom field (DOC(s) Impacted),Custom field (Data Loader AWS Account Number),Custom field (Database Changes),Custom field (Date Section 508 Compliance Last Verified),Custom field (Date Started),Custom field (Deliverable (Other)),Custom field (Delivery Schedule),Custom field (Deployment Manager),Custom field (Developer),Custom field (Developer Point of Contact),Custom field (Development Recommendation),Custom field (Disposition),"Custom field (Division, Office or Center)",Custom field (Do you wish to model this project after an existing JIRA project?),Custom field (Documentation Completed?),Custom field (Due Date),Custom field (Epic Colour),Custom field (Epic End Date),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Start Date),Custom field (Epic Status),Custom field (Estimated Completion Date),Custom field (Event Date),Custom field (Existing JIRA Project Name),Custom field (Existing Project Name),Custom field (Expected Output),Custom field (External IP Address(es)),Custom field (Finding Designator),Custom field (Functional Area),Custom field (GForge ID),Custom field (GForge ID (Legacy)),Custom field (Gliffy Location),Custom field (Global Rank),Custom field (Government Project Manager),Custom field (Government QA Representative),Custom field (Government Sponsor),Custom field (HTTPS/HSTS Compliant?),Custom field (How will this Server’s function be accessed?),Custom field (IC Criticality),Custom field (IRT Portal Waiver ID),Custom field (Identified in CFO Audit or other review?),Custom field (Impact/Area of Interest),Custom field (Implementation/Deployment Date),Custom field (Inputs),Custom field (Internal IP Address(es)),Custom field (Involves PII?),Custom field (Is the Site Section 508 Complaint?),"Custom field (Is there an existing design, product, or request to reference?)",Custom field (Is this Issue Type being added to an existing JIRA project?),Custom field (Is this a request to migrate an application?),Custom field (Issues),Custom field (Job Quantity),Custom field (Job Title),Custom field (Justification),Custom field (Lab Release Date),Custom field (Level of Effort (hours)),Custom field (Location),Custom field (Location of Workflow Documentation),Custom field (Media Type),Custom field (Milestone Educate),Custom field (Milestone Harden),Custom field (Milestone Mirror),Custom field (Milestone Release),Custom field (Milestone Validate),Custom field (Milestones with Completion Date),Custom field (NIDA Rank),Custom field (Name of DOC and Office),Custom field (New JIRA Project Name),Custom field (New JIRA Project Short Name (Key)),Custom field (New Workflow Description),Custom field (Next Step),Custom field (Notes),Custom field (Number of Elements Tested),Custom field (Number of Highs),Custom field (Number of Mediums),Custom field (OCEWorks Issue ID),Custom field (OMPC Branch Chief Comment),Custom field (OMPC Director Comment),Custom field (On-Hold Type),Custom field (Order),Custom field (Original Source),Custom field (Other Federal Sponsor),Custom field (Other Tier),Custom field (Outputs),Custom field (Owner),Custom field (POC),Custom field (Participants of the Issue),Custom field (Participants of the Issue),Custom field (Peer Review),Custom field (Person Affected),Custom field (Plugin Name),Custom field (Ports),Custom field (Previous Hostname),Custom field (Previous IP),Custom field (Previous URL),Custom field (Primary Contact),Custom field (Primary Use Case),Custom field (Private IP Address),Custom field (Product Name),Custom field (Project Manager Approval Date),Custom field (Project Name),Custom field (Public IP Address),Custom field (Publications),Custom field (QA Lead),Custom field (QA Priority),Custom field (QA Review date),Custom field (QA Tester),Custom field (QA Tests),Custom field (QA Verified Version),Custom field (QA/Testing Comments),Custom field (QC Comments),Custom field (QcBugId),Custom field (Rank),Custom field (Rank (Obsolete)),Custom field (Ranking),Custom field (Ranking (Obsolete)),Custom field (Related Control),Custom field (Release Priority),Custom field (Release Tag),Custom field (Release Version),Custom field (Report),Custom field (Request Level of Effort),Custom field (Request Type),Custom field (Requested Issue Type Name),Custom field (Requester),Custom field (Requesting Organization),Custom field (Requestor),Custom field (Requestor/POC),Custom field (Required Input),Custom field (Requirement Status),Custom field (Requirements),Custom field (Requirements),Custom field (Requires F5 load balancing?),Custom field (Resolution Notes),Custom field (Resources Required),Custom field (Resources Used (Other)),Custom field (Resources to Upload),Custom field (Response),Custom field (Review Completed Date),Custom field (Risk Calculated Number),Custom field (Risk Level),Custom field (Risks),Custom field (Role),Custom field (Role),Custom field (SME Point of Contact),Custom field (Scan Duration),Custom field (Scheduled Completion Date),Custom field (Scope of Transfer),Custom field (Server Hostname),Custom field (Server Hostname(s)),Custom field (Server OS Architecture),Custom field (Should this server be archived or deleted?),Custom field (Site Administrator),Custom field (Site Expiration Date),Custom field (Site Launch Date),Custom field (Site Name),Custom field (Site Shelf Life),Custom field (Site Still Required?),Custom field (Site URL),Custom field (Software Engineering Requirements),Custom field (Source Database Location),Custom field (Specify URL),Custom field (Specify URL(s)),Custom field (Stage Tester),Custom field (Stakeholder),Custom field (Start Date),Custom field (Story Points),Custom field (Study Code),Custom field (Sub Office/Program),Custom field (Submission File),Custom field (Submitter Affiliation),Custom field (Submitter Email),Custom field (Submitter Name),Custom field (Submitter Phone),Custom field (Success Criteria),Custom field (Summary Instructions),Custom field (System (FISMA) Name),Custom field (System Owner),Custom field (System Test Completed),Custom field (Tag Found),Custom field (Target Database Location),Custom field (Target LUN Name),Custom field (Targeted Release),Custom field (Task),Custom field (Task Deliverable),Custom field (Technical Project Manager),Custom field (Test Case),Custom field (Test Component),Custom field (Test Date),Custom field (Test ID),Custom field (Test Plan),Custom field (Testing Notes),Custom field (Testing Status),Custom field (The HP Proliant Service pack has been installed),Custom field (The Netbackup Client has been installed),Custom field (Third-Party Auditor Notes),Custom field (Ticket Type),Custom field (Tier (LEGACY)),Custom field (Times Reopened),Custom field (Transfer Complexity),Custom field (Transfer Planning Session Notes),Custom field (URL),Custom field (URL to Plugin Description),Custom field (Uniqueness),Custom field (Urgency),Custom field (Usability),Custom field (User Community),Custom field (User Doc Status),Custom field (VSClinical),Custom field (Variant Type),Custom field (Visual Design),Custom field (Watchers),Custom field (Watchers),Custom field (Weakness),Custom field (Weakness Severity),Custom field (What to Deploy),Custom field (When),Custom field (Who will access this Server?),Custom field (Who will manage this Server?),Custom field (Why),Custom field (Will there be supporting material provided?),Custom field (Will this Server be public facing?),Custom field (Will this Server host a local DB?),Custom field (Will this Server host a local Site?),Custom field (Workflow Location ),Custom field (dbGaP/SRA Data Submission Experience),Custom field (temp),Comment,Comment
PMID_33767426,SPDC-275,296665,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 16 Aug 2021 03:04 PM","Friday, 10 Sep 2021 11:01 AM","Friday, 17 Sep 2021 03:02 PM",,,0,CA260591,Cheng,PMID_33767426,"Title:  The tumor suppressor kinase DAPK3 drives tumor-intrinsic immunity through the STING-IFN-B pathway

Journal:  Nature Immunology

Link:  [https://nih.box.com/s/960shztfa30vztjtyotfret5ef0wfxx1]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-12,,,PMID_33767426,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0czt0:",9223372036854775807,"1|i0l9pj:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34115964,SPDC-271,296660,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 16 Aug 2021 02:59 PM","Friday, 10 Sep 2021 11:01 AM","Friday, 17 Sep 2021 03:02 PM",,,0,CA260591,Cheng,PMID_34115964,"Title:  Metformin inhibition of mitochondrial ATP and DNA synthesis abrogates NLRP3 inflammasome activation and pulmonary inflammation

Journal:  Immunity

Link:  [https://nih.box.com/s/ktlul8rs8w1anpk39d3eegw53hl293c2]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-10,,,PMID_34115964,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0czrw:",9223372036854775807,"1|i0l9of:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_33720347,SPDC-267,296655,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,liualg,rubensteinjl,rubensteinjl,"Monday, 16 Aug 2021 02:55 PM","Friday, 10 Sep 2021 10:08 AM","Friday, 17 Sep 2021 10:07 AM",,,0,Boyd,CA260517,PMID_33720347,"Title:  Case-Control Study of Individuals with Discrepant Nucleocapsid and Spike Protein SARS-CoV-2 IgG Results

Journal:  Clinical Chemistry

Link:  [https://nih.box.com/s/oixud1dx0m8inuk1pmrumjlc3n8ud7fq]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-8,,,PMID_33720347,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liualg(JIRAUSER57909),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0czqs:",9223372036854775807,"1|i0l9nb:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34270939,SPDC-263,296651,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 16 Aug 2021 02:51 PM","Monday, 16 Aug 2021 02:52 PM","Friday, 17 Sep 2021 03:02 PM",,,0,Baric,CA260543,PMID_34270939,"Title: COVID-19 vaccine mRNA-1273 elicits a protective immune profile in mice that is not associated with vaccine-enhanced disease upon SARS-CoV-2 challenge

Journal:  Immunity

Link:  [https://nih.box.com/s/clllng5zwutbx9hnho1as4x83ywo6div]

 
h1.  ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-6,,,PMID_34270939,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0czpw:",9223372036854775807,"1|i0l9mf:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_32678685,SPDC-259,296594,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,hopeda,hopeda,"Saturday, 14 Aug 2021 10:05 PM","Friday, 10 Sep 2021 09:26 AM","Friday, 17 Sep 2021 03:02 PM",,,0,Boyd,CA260517,PMID_32678685,"SARS-CoV-2 RNAemia in a Healthy Blood Donor 40 Days After Respiratory Illness Resolution.
",,hopeda,,,,,,,,,,SPDC-261,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-9,,,PMID_32678685,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),,,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0cze4:",9223372036854775807,"1|i0l99r:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,hopeda,,,,,,,,,,,,,,,,,
PMID_34130883,SPDC-250,295681,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Tuesday, 3 Aug 2021 08:10 AM","Tuesday, 3 Aug 2021 08:11 AM","Friday, 17 Sep 2021 03:02 PM",,,0,CA261277,Lipsitch,PMID_34130883,"Title:  Interpreting vaccine efficacy trial results for infection and transmission.

Journal:  Vaccine

Link:  [https://nih.box.com/s/397fwnjcx46m5i7wlax0mchxz2mtg631]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-4,,,PMID_34130883,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0cubo:",9223372036854775807,"1|i0l3nz:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34003112,SPDC-246,295677,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Tuesday, 3 Aug 2021 08:08 AM","Tuesday, 3 Aug 2021 08:09 AM","Friday, 17 Sep 2021 03:02 PM",,,0,CA261277,Lipsitch,PMID_34003112,"Title:  Modeling the impact of racial and ethnic disparities on COVID-19 epidemic dynamics.

Journal:  eLife

Link:  [https://nih.box.com/s/1shzmc62ewqshx5ayy39lpfnp0f3kf6z]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-2,,,PMID_34003112,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0cuas:",9223372036854775807,"1|i0l3n3:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_33666169,SPDC-242,295673,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Tuesday, 3 Aug 2021 08:04 AM","Tuesday, 3 Aug 2021 08:06 AM","Friday, 17 Sep 2021 03:02 PM",,,0,CA261277,Litsitch,PMID_33666169,"Title:  Estimating SARS-CoV-2 seroprevalence and epidemiological parameters with uncertainty from serological surveys.

Journal:  eLife

Link:  [https://nih.box.com/s/k5719i8ypzx6rk7kgq2y11o1oul85iyv]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-14,,,PMID_33666169,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0cu9w:",9223372036854775807,"1|i0l3m7:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_33479118,SPDC-238,295669,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Tuesday, 3 Aug 2021 08:00 AM","Tuesday, 3 Aug 2021 08:03 AM","Friday, 17 Sep 2021 03:02 PM",,,0,CA261277,Lipsitch,PMID_33479118,"Title:  Model-informed COVID-19 vaccine prioritization strategies by age and serostatus.

Journal:  Science (New York, N.Y.)

Link:  [https://nih.box.com/s/1jd6y71j2tjymy2c4n0dcrfzi7v8yig8]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-12,,,PMID_33479118,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0cu90:",9223372036854775807,"1|i0l3lb:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34151306,SPDC-233,295610,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 2 Aug 2021 01:03 PM","Monday, 2 Aug 2021 01:04 PM","Friday, 17 Sep 2021 03:02 PM",,,0,CA260508,Mantis,PMID_34151306,"Title:  Serological Analysis Reveals an Imbalanced IgG Subclass Composition Associated with COVID-19 Disease Severity.

Journal:  Cell reports. Medicine

Link:  [https://nih.box.com/s/3oqujm85rqj3npk3sjs615sodj7vkbg9]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-6,,,PMID_34151306,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0ctwk:",9223372036854775807,"1|i0l387:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34145263,SPDC-229,295606,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 2 Aug 2021 01:00 PM","Monday, 2 Aug 2021 01:01 PM","Friday, 17 Sep 2021 03:02 PM",,,0,CA260560,Hirsch,PMID_34145263,"Title:  Immunological imprinting of the antibody response in COVID-19 patients.

Journal:  Nature communications

Link:  [https://nih.box.com/s/g8u7wpk8j7orviyr8la5wf2fkn248i8p]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-4,,,PMID_34145263,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0ctvo:",9223372036854775807,"1|i0l37b:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34133941,SPDC-225,295602,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 2 Aug 2021 12:57 PM","Monday, 2 Aug 2021 12:58 PM","Friday, 17 Sep 2021 03:02 PM",,,0,Barouch,CA260476,PMID_34133941,"Title:  Low-dose Ad26.COV2.S protection against SARS-CoV-2 challenge in rhesus macaques.

Journal:  Cell

Link:  [https://nih.box.com/s/bkk3nlkvf8h1mt1wx6sgs9og9n6ajbqt]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-1,,,PMID_34133941,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0ctus:",9223372036854775807,"1|i0l36f:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
PMID_34131024,SPDC-221,295597,Epic,Open,SPDC,SeroNet Public Data Curation,software,hopeda,,,Minor,,hopeda,rubensteinjl,rubensteinjl,"Monday, 2 Aug 2021 12:53 PM","Monday, 2 Aug 2021 12:54 PM","Friday, 17 Sep 2021 03:02 PM",,,0,Baric,CA260543,PMID_34131024,"Title:  SARS-CoV-2 vaccines elicit durable immune responses in infant rhesus macaques.

Journal:  Science immunology

Link:  [https://nih.box.com/s/5yvc7n0ctu6i6h2soja4hicfhst3olm8]

 ",,rubensteinjl,,,,,,,,,,,,,,,,,,,,,,,,,,You must attach a clean AppScan report,,,,,,,,,,,,,,,,,,,,,,Not Determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodpm,,,,,,,No,,ghx-label-13,,,PMID_34131024,,To Do,,,,,,,,,,,,9223372036854775807,,woodpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hopeda(hopeda),rubensteinjl(rubensteinjl),,,,,,,,,,,,,,,,alkisbd,,,,,,,,,"1|i0ctto:",9223372036854775807,"1|i0l35b:",9223372036854775807,,,,,,Pending Request [new or on hold request],,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,Please input the Application Name and Build Version in the Summary field.,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,,,rubensteinjl,,,,,,,,,,,,,,,,,
