The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-23-20:05:15.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220823_34093___TEST.

File Name	Line Number	Status	Error Message	Description
PMID35148837_subject_human.txt	5	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : California".  The row has ID field(s) "subject_user_defined_id" and value "PMID35148837_human_subject-02".
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090853:ARM1000090804:unknown:n/a:n/a:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Moderate | Severe" for table "immune_exposure"
PMID35148837_subject_human.txt	6	Information		The combined status for subject_id (PMID35148837_human_subject-03) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35148837_human_subject-03), and subject_accession ().
PMID35148837_subject_human.txt	6	Information		The combined status for arm_or_cohort_id (PMID35148837_human_subject-03) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35148837_human_subject-03), and arm_accession (ARM1000090805).
PMID35148837_subject_human.txt	6	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : California".  The row has ID field(s) "subject_user_defined_id" and value "PMID35148837_human_subject-03".
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090859:ARM1000090805:unknown:n/a:n/a:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Mild | Moderate | Severe" for table "immune_exposure"
PMID35148837_subject_human.txt	7	Information		The combined status for subject_id (PMID35148837_human_subject-04) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35148837_human_subject-04), and subject_accession ().
PMID35148837_subject_human.txt	7	Information		The combined status for arm_or_cohort_id (PMID35148837_human_subject-04) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35148837_human_subject-04), and arm_accession (ARM1000090806).
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090865:ARM1000090806:unknown:n/a:n/a:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Severe" for table "immune_exposure"
PMID35148837_subject_human.txt	8	Information		The combined status for subject_id (PMID35148837_human_subject-05) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35148837_human_subject-05), and subject_accession ().
PMID35148837_subject_human.txt	8	Information		The combined status for arm_or_cohort_id (PMID35148837_human_subject-05) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35148837_human_subject-05), and arm_accession (ARM1000090807).
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090870:ARM1000090807:unknown:Pfizer BioNTech COVID-19 vaccine:VO:0004987:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Unknown" for table "immune_exposure"
PMID35148837_subject_human.txt	9	Information		The combined status for subject_id (PMID35148837_human_subject-06) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35148837_human_subject-06), and subject_accession ().
PMID35148837_subject_human.txt	9	Information		The combined status for arm_or_cohort_id (PMID35148837_human_subject-06) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35148837_human_subject-06), and arm_accession (ARM1000090808).
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090875:ARM1000090808:unknown:n/a:n/a:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Unknown" for table "immune_exposure"
PMID35148837_subject_human.txt	10	Information		The combined status for subject_id (PMID35148837_human_subject-07) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35148837_human_subject-07), and subject_accession ().
PMID35148837_subject_human.txt	10	Information		The combined status for arm_or_cohort_id (PMID35148837_human_subject-07) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35148837_human_subject-07), and arm_accession (ARM1000090809).
PMID35148837_subject_human.txt	10	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_gender" in field "Gender" "Male; Female".  The row has ID field(s) "subject_user_defined_id" and value "PMID35148837_human_subject-07".
PMID35148837_subject_human.txt	10	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : California".  The row has ID field(s) "subject_user_defined_id" and value "PMID35148837_human_subject-07".
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090880:ARM1000090809:unknown:n/a:n/a:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Death" for table "immune_exposure"
PMID35148837_subject_human.txt	11	Information		The combined status for subject_id (PMID35148837_human_subject-08) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35148837_human_subject-08), and subject_accession ().
PMID35148837_subject_human.txt	11	Information		The combined status for arm_or_cohort_id (PMID35148837_human_subject-08) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35148837_human_subject-08), and arm_accession (ARM1000090810).
PMID35148837_subject_human.txt	11	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_gender" in field "Gender" "Male; Female".  The row has ID field(s) "subject_user_defined_id" and value "PMID35148837_human_subject-08".
PMID35148837_subject_human.txt	11	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : California".  The row has ID field(s) "subject_user_defined_id" and value "PMID35148837_human_subject-08".
PMID35148837_subject_human.txt	11	Information		Adding User Defined ID "SUB1000090887:ARM1000090810:unknown:Moderna COVID-19 vaccine:VO:0005157:Covid-19 | SARS-CoV-2 Alpha | B117 | SARS-CoV-2 Delta | B16172::Death" for table "immune_exposure"
PMID35148837_subject_human.txt		Failed		Template: subjecthumans.txt, Size:2500 bytes
PMID35148837_panel_SCS.txt		Parsing		Template: assessments.txt, Size:2348 bytes
PMID35148837_panel_SCS.txt		Information		Validation Level = Standard
PMID35148837_panel_SCS.txt	3	Stored in:file_info		Size:2348 bytes
PMID35148837_panel_SCS.txt	4	Information		The combined status for subject_id (PMID35148837_human_subject-01) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-01), and subject_accession (SUB1000090847).
PMID35148837_panel_SCS.txt	4	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-01) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-01), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	5	Information		The combined status for subject_id (PMID35148837_human_subject-02) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-02), and subject_accession (SUB1000090853).
PMID35148837_panel_SCS.txt	5	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-02) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-02), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	6	Information		The combined status for subject_id (PMID35148837_human_subject-03) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-03), and subject_accession (SUB1000090859).
PMID35148837_panel_SCS.txt	6	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-03) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-03), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	7	Information		The combined status for subject_id (PMID35148837_human_subject-04) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-04), and subject_accession (SUB1000090865).
PMID35148837_panel_SCS.txt	7	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-04) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-04), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	8	Information		The combined status for subject_id (PMID35148837_human_subject-05) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-05), and subject_accession (SUB1000090870).
PMID35148837_panel_SCS.txt	8	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-05) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-05), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	9	Information		The combined status for subject_id (PMID35148837_human_subject-06) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-06), and subject_accession (SUB1000090875).
PMID35148837_panel_SCS.txt	9	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-06) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-06), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	10	Information		The combined status for subject_id (PMID35148837_human_subject-07) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-07), and subject_accession (SUB1000090880).
PMID35148837_panel_SCS.txt	10	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-07) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-07), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt	11	Information		The combined status for subject_id (PMID35148837_human_subject-08) and table subject has values:  subject_required (no), subject_user_defined_id (PMID35148837_human_subject-08), and subject_accession (SUB1000090887).
PMID35148837_panel_SCS.txt	11	Information		The combined status for assessment_panel_id (PMID35148837_assessment_SCS-08) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID35148837_assessment_SCS-08), and assessment_panel_accession ().
PMID35148837_panel_SCS.txt		Parsed		Template: assessments.txt, Size:2348 bytes
PMID35148837_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:359277 bytes
PMID35148837_experiment_samples.txt		Information		Validation Level = Standard
PMID35148837_experiment_samples.txt	3	Stored in:file_info		Size:359277 bytes
PMID35148837_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID35148837_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-01), and expsample_accession ().
PMID35148837_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession ().
PMID35148837_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession ().
pointerToExperimentalData.txt	835	Stored in:file_info		Size:137 bytes
PMID35148837_experiment_samples.txt	5	Information		The combined status for expsample_id (PMID35148837_expSample-02) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-02), and expsample_accession ().
PMID35148837_experiment_samples.txt	5	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession ().
PMID35148837_experiment_samples.txt	5	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	5	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	5	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	6	Information		The combined status for expsample_id (PMID35148837_expSample-03) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-03), and expsample_accession ().
PMID35148837_experiment_samples.txt	6	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	6	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	6	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	6	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	6	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	7	Information		The combined status for expsample_id (PMID35148837_expSample-04) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-04), and expsample_accession ().
PMID35148837_experiment_samples.txt	7	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	7	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	7	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	7	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	7	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	8	Information		The combined status for expsample_id (PMID35148837_expSample-05) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-05), and expsample_accession ().
PMID35148837_experiment_samples.txt	8	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	8	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	8	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	8	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	8	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	9	Information		The combined status for expsample_id (PMID35148837_expSample-06) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-06), and expsample_accession ().
PMID35148837_experiment_samples.txt	9	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	9	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	9	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	9	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	9	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	10	Information		The combined status for expsample_id (PMID35148837_expSample-07) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-07), and expsample_accession ().
PMID35148837_experiment_samples.txt	10	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	10	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	10	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	10	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	10	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	11	Information		The combined status for expsample_id (PMID35148837_expSample-08) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-08), and expsample_accession ().
PMID35148837_experiment_samples.txt	11	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	11	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	11	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	11	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	11	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	12	Information		The combined status for expsample_id (PMID35148837_expSample-09) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-09), and expsample_accession ().
PMID35148837_experiment_samples.txt	12	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	12	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	12	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	12	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	12	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	13	Information		The combined status for expsample_id (PMID35148837_expSample-010) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-010), and expsample_accession ().
PMID35148837_experiment_samples.txt	13	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	13	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	13	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	13	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	13	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	14	Information		The combined status for expsample_id (PMID35148837_expSample-011) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-011), and expsample_accession ().
PMID35148837_experiment_samples.txt	14	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	14	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	14	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	14	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	14	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	15	Information		The combined status for expsample_id (PMID35148837_expSample-012) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-012), and expsample_accession ().
PMID35148837_experiment_samples.txt	15	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	15	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	15	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	15	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	15	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	16	Information		The combined status for expsample_id (PMID35148837_expSample-013) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-013), and expsample_accession ().
PMID35148837_experiment_samples.txt	16	Information		The combined status for biosample_id (PMID35148837_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-01), and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	16	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	16	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090938).
PMID35148837_experiment_samples.txt	16	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	16	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
PMID35148837_experiment_samples.txt	17	Information		The combined status for expsample_id (PMID35148837_expSample-014) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID35148837_expSample-014), and expsample_accession ().
PMID35148837_experiment_samples.txt	17	Information		The combined status for biosample_id (PMID35148837_biosampleID-02) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID35148837_biosampleID-02), and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	17	Information		The combined status for experiment_id (PMID35148837_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID35148837_experimentID-01), and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	17	Information		The parent accession biosample_study_accession (SDY1000090799) was set using the table biosample and biosample_accession (BS1000090948).
PMID35148837_experiment_samples.txt	17	Information		The parent accession experiment_study_accession (SDY1000090799) was set using the table experiment and experiment_accession (EXP1000090939).
PMID35148837_experiment_samples.txt	17	Information		The value in experiment_study_accession (SDY1000090799) is assigned to study_accession.
